,client_id,emp_var_rate,cons_price_idx,euribor_three_months,number_employed
2942,2942,1.1,93.994,4.859,5191.0
2943,2943,1.1,93.994,4.859,5191.0
2944,2944,1.1,93.994,4.859,5191.0
2945,2945,1.1,93.994,4.859,5191.0
2946,2946,1.1,93.994,4.859,5191.0
2947,2947,1.1,93.994,4.859,5191.0
2948,2948,1.1,93.994,4.859,5191.0
2949,2949,1.1,93.994,4.859,5191.0
2950,2950,1.1,93.994,4.859,5191.0
2951,2951,1.1,93.994,4.859,5191.0
2952,2952,1.1,93.994,4.859,5191.0
2953,2953,1.1,93.994,4.859,5191.0
2954,2954,1.1,93.994,4.859,5191.0
2955,2955,1.1,93.994,4.859,5191.0
2956,2956,1.1,93.994,4.859,5191.0
2957,2957,1.1,93.994,4.859,5191.0
2958,2958,1.1,93.994,4.859,5191.0
2959,2959,1.1,93.994,4.859,5191.0
2960,2960,1.1,93.994,4.859,5191.0
2961,2961,1.1,93.994,4.859,5191.0
2962,2962,1.1,93.994,4.859,5191.0
2963,2963,1.1,93.994,4.859,5191.0
2964,2964,1.1,93.994,4.859,5191.0
2965,2965,1.1,93.994,4.859,5191.0
2966,2966,1.1,93.994,4.859,5191.0
2967,2967,1.1,93.994,4.859,5191.0
2968,2968,1.1,93.994,4.859,5191.0
2969,2969,1.1,93.994,4.859,5191.0
2970,2970,1.1,93.994,4.859,5191.0
2971,2971,1.1,93.994,4.859,5191.0
2972,2972,1.1,93.994,4.859,5191.0
2973,2973,1.1,93.994,4.859,5191.0
2974,2974,1.1,93.994,4.859,5191.0
2975,2975,1.1,93.994,4.859,5191.0
2976,2976,1.1,93.994,4.859,5191.0
2977,2977,1.1,93.994,4.859,5191.0
2978,2978,1.1,93.994,4.859,5191.0
2979,2979,1.1,93.994,4.859,5191.0
2980,2980,1.1,93.994,4.859,5191.0
2981,2981,1.1,93.994,4.859,5191.0
2982,2982,1.1,93.994,4.859,5191.0
2983,2983,1.1,93.994,4.859,5191.0
2984,2984,1.1,93.994,4.859,5191.0
2985,2985,1.1,93.994,4.859,5191.0
2986,2986,1.1,93.994,4.859,5191.0
2987,2987,1.1,93.994,4.859,5191.0
2988,2988,1.1,93.994,4.859,5191.0
2989,2989,1.1,93.994,4.859,5191.0
2990,2990,1.1,93.994,4.859,5191.0
2991,2991,1.1,93.994,4.859,5191.0
2992,2992,1.1,93.994,4.859,5191.0
2993,2993,1.1,93.994,4.859,5191.0
2994,2994,1.1,93.994,4.859,5191.0
2995,2995,1.1,93.994,4.859,5191.0
2996,2996,1.1,93.994,4.859,5191.0
2997,2997,1.1,93.994,4.859,5191.0
2998,2998,1.1,93.994,4.859,5191.0
2999,2999,1.1,93.994,4.859,5191.0
3000,3000,1.1,93.994,4.859,5191.0
3001,3001,1.1,93.994,4.859,5191.0
3002,3002,1.1,93.994,4.859,5191.0
3003,3003,1.1,93.994,4.859,5191.0
3004,3004,1.1,93.994,4.859,5191.0
3005,3005,1.1,93.994,4.859,5191.0
3006,3006,1.1,93.994,4.859,5191.0
3007,3007,1.1,93.994,4.859,5191.0
3008,3008,1.1,93.994,4.859,5191.0
3009,3009,1.1,93.994,4.859,5191.0
3010,3010,1.1,93.994,4.859,5191.0
3011,3011,1.1,93.994,4.859,5191.0
3012,3012,1.1,93.994,4.859,5191.0
3013,3013,1.1,93.994,4.859,5191.0
3014,3014,1.1,93.994,4.859,5191.0
3015,3015,1.1,93.994,4.859,5191.0
3016,3016,1.1,93.994,4.859,5191.0
3017,3017,1.1,93.994,4.859,5191.0
3018,3018,1.1,93.994,4.859,5191.0
3019,3019,1.1,93.994,4.859,5191.0
3020,3020,1.1,93.994,4.859,5191.0
3021,3021,1.1,93.994,4.859,5191.0
3022,3022,1.1,93.994,4.859,5191.0
3023,3023,1.1,93.994,4.859,5191.0
3024,3024,1.1,93.994,4.859,5191.0
3025,3025,1.1,93.994,4.859,5191.0
3026,3026,1.1,93.994,4.859,5191.0
3027,3027,1.1,93.994,4.859,5191.0
3028,3028,1.1,93.994,4.859,5191.0
3029,3029,1.1,93.994,4.859,5191.0
3030,3030,1.1,93.994,4.859,5191.0
3031,3031,1.1,93.994,4.859,5191.0
3032,3032,1.1,93.994,4.859,5191.0
3033,3033,1.1,93.994,4.859,5191.0
3034,3034,1.1,93.994,4.859,5191.0
3035,3035,1.1,93.994,4.859,5191.0
3036,3036,1.1,93.994,4.859,5191.0
3037,3037,1.1,93.994,4.859,5191.0
3038,3038,1.1,93.994,4.859,5191.0
3039,3039,1.1,93.994,4.859,5191.0
3040,3040,1.1,93.994,4.859,5191.0
3041,3041,1.1,93.994,4.859,5191.0
3042,3042,1.1,93.994,4.859,5191.0
3043,3043,1.1,93.994,4.859,5191.0
3044,3044,1.1,93.994,4.859,5191.0
3045,3045,1.1,93.994,4.859,5191.0
3046,3046,1.1,93.994,4.859,5191.0
3047,3047,1.1,93.994,4.859,5191.0
3048,3048,1.1,93.994,4.859,5191.0
3049,3049,1.1,93.994,4.859,5191.0
3050,3050,1.1,93.994,4.859,5191.0
3051,3051,1.1,93.994,4.859,5191.0
3052,3052,1.1,93.994,4.859,5191.0
3053,3053,1.1,93.994,4.859,5191.0
3054,3054,1.1,93.994,4.859,5191.0
3055,3055,1.1,93.994,4.859,5191.0
3056,3056,1.1,93.994,4.859,5191.0
3057,3057,1.1,93.994,4.859,5191.0
3058,3058,1.1,93.994,4.859,5191.0
3059,3059,1.1,93.994,4.859,5191.0
3060,3060,1.1,93.994,4.859,5191.0
3061,3061,1.1,93.994,4.859,5191.0
3062,3062,1.1,93.994,4.859,5191.0
3063,3063,1.1,93.994,4.859,5191.0
3064,3064,1.1,93.994,4.859,5191.0
3065,3065,1.1,93.994,4.859,5191.0
3066,3066,1.1,93.994,4.859,5191.0
3067,3067,1.1,93.994,4.859,5191.0
3068,3068,1.1,93.994,4.859,5191.0
3069,3069,1.1,93.994,4.859,5191.0
3070,3070,1.1,93.994,4.859,5191.0
3071,3071,1.1,93.994,4.859,5191.0
3072,3072,1.1,93.994,4.86,5191.0
3073,3073,1.1,93.994,4.86,5191.0
3074,3074,1.1,93.994,4.86,5191.0
3075,3075,1.1,93.994,4.86,5191.0
3076,3076,1.1,93.994,4.86,5191.0
3077,3077,1.1,93.994,4.86,5191.0
3078,3078,1.1,93.994,4.86,5191.0
3079,3079,1.1,93.994,4.86,5191.0
3080,3080,1.1,93.994,4.86,5191.0
3081,3081,1.1,93.994,4.86,5191.0
3082,3082,1.1,93.994,4.86,5191.0
3083,3083,1.1,93.994,4.86,5191.0
3084,3084,1.1,93.994,4.86,5191.0
3085,3085,1.1,93.994,4.86,5191.0
3086,3086,1.1,93.994,4.86,5191.0
3087,3087,1.1,93.994,4.86,5191.0
3088,3088,1.1,93.994,4.86,5191.0
3089,3089,1.1,93.994,4.86,5191.0
3090,3090,1.1,93.994,4.86,5191.0
3091,3091,1.1,93.994,4.86,5191.0
3092,3092,1.1,93.994,4.86,5191.0
3093,3093,1.1,93.994,4.86,5191.0
3094,3094,1.1,93.994,4.86,5191.0
3095,3095,1.1,93.994,4.86,5191.0
3096,3096,1.1,93.994,4.86,5191.0
3097,3097,1.1,93.994,4.86,5191.0
3098,3098,1.1,93.994,4.86,5191.0
3099,3099,1.1,93.994,4.86,5191.0
3100,3100,1.1,93.994,4.86,5191.0
3101,3101,1.1,93.994,4.86,5191.0
3102,3102,1.1,93.994,4.86,5191.0
3103,3103,1.1,93.994,4.86,5191.0
3104,3104,1.1,93.994,4.86,5191.0
3105,3105,1.1,93.994,4.86,5191.0
3106,3106,1.1,93.994,4.86,5191.0
3107,3107,1.1,93.994,4.86,5191.0
3108,3108,1.1,93.994,4.86,5191.0
3109,3109,1.1,93.994,4.86,5191.0
3110,3110,1.1,93.994,4.86,5191.0
3111,3111,1.1,93.994,4.86,5191.0
3112,3112,1.1,93.994,4.86,5191.0
3113,3113,1.1,93.994,4.86,5191.0
3114,3114,1.1,93.994,4.86,5191.0
3115,3115,1.1,93.994,4.86,5191.0
3116,3116,1.1,93.994,4.86,5191.0
3117,3117,1.1,93.994,4.86,5191.0
3118,3118,1.1,93.994,4.86,5191.0
3119,3119,1.1,93.994,4.86,5191.0
3120,3120,1.1,93.994,4.86,5191.0
3121,3121,1.1,93.994,4.86,5191.0
3122,3122,1.1,93.994,4.86,5191.0
3123,3123,1.1,93.994,4.86,5191.0
3124,3124,1.1,93.994,4.86,5191.0
3125,3125,1.1,93.994,4.86,5191.0
3126,3126,1.1,93.994,4.86,5191.0
3127,3127,1.1,93.994,4.86,5191.0
3128,3128,1.1,93.994,4.86,5191.0
3129,3129,1.1,93.994,4.86,5191.0
3130,3130,1.1,93.994,4.86,5191.0
3131,3131,1.1,93.994,4.86,5191.0
3132,3132,1.1,93.994,4.86,5191.0
3133,3133,1.1,93.994,4.86,5191.0
3134,3134,1.1,93.994,4.86,5191.0
3135,3135,1.1,93.994,4.86,5191.0
3136,3136,1.1,93.994,4.86,5191.0
3137,3137,1.1,93.994,4.86,5191.0
3138,3138,1.1,93.994,4.86,5191.0
3139,3139,1.1,93.994,4.86,5191.0
3140,3140,1.1,93.994,4.86,5191.0
3141,3141,1.1,93.994,4.86,5191.0
3142,3142,1.1,93.994,4.86,5191.0
3143,3143,1.1,93.994,4.86,5191.0
3144,3144,1.1,93.994,4.86,5191.0
3145,3145,1.1,93.994,4.86,5191.0
3146,3146,1.1,93.994,4.86,5191.0
3147,3147,1.1,93.994,4.86,5191.0
3148,3148,1.1,93.994,4.86,5191.0
3149,3149,1.1,93.994,4.86,5191.0
3150,3150,1.1,93.994,4.86,5191.0
3151,3151,1.1,93.994,4.86,5191.0
3152,3152,1.1,93.994,4.86,5191.0
3153,3153,1.1,93.994,4.86,5191.0
3154,3154,1.1,93.994,4.86,5191.0
3155,3155,1.1,93.994,4.86,5191.0
3156,3156,1.1,93.994,4.86,5191.0
3157,3157,1.1,93.994,4.86,5191.0
3158,3158,1.1,93.994,4.86,5191.0
3159,3159,1.1,93.994,4.86,5191.0
3160,3160,1.1,93.994,4.86,5191.0
3161,3161,1.1,93.994,4.86,5191.0
3162,3162,1.1,93.994,4.86,5191.0
3163,3163,1.1,93.994,4.86,5191.0
3164,3164,1.1,93.994,4.86,5191.0
3165,3165,1.1,93.994,4.86,5191.0
3166,3166,1.1,93.994,4.86,5191.0
3167,3167,1.1,93.994,4.86,5191.0
3168,3168,1.1,93.994,4.86,5191.0
3169,3169,1.1,93.994,4.86,5191.0
3170,3170,1.1,93.994,4.86,5191.0
3171,3171,1.1,93.994,4.86,5191.0
3172,3172,1.1,93.994,4.86,5191.0
3173,3173,1.1,93.994,4.86,5191.0
3174,3174,1.1,93.994,4.86,5191.0
3175,3175,1.1,93.994,4.86,5191.0
3176,3176,1.1,93.994,4.86,5191.0
3177,3177,1.1,93.994,4.86,5191.0
3178,3178,1.1,93.994,4.86,5191.0
3179,3179,1.1,93.994,4.86,5191.0
3180,3180,1.1,93.994,4.86,5191.0
3181,3181,1.1,93.994,4.86,5191.0
3182,3182,1.1,93.994,4.86,5191.0
3183,3183,1.1,93.994,4.86,5191.0
3184,3184,1.1,93.994,4.86,5191.0
3185,3185,1.1,93.994,4.86,5191.0
3186,3186,1.1,93.994,4.86,5191.0
3187,3187,1.1,93.994,4.86,5191.0
3188,3188,1.1,93.994,4.86,5191.0
3189,3189,1.1,93.994,4.86,5191.0
3190,3190,1.1,93.994,4.86,5191.0
3191,3191,1.1,93.994,4.86,5191.0
3192,3192,1.1,93.994,4.86,5191.0
3193,3193,1.1,93.994,4.86,5191.0
3194,3194,1.1,93.994,4.86,5191.0
3195,3195,1.1,93.994,4.86,5191.0
3196,3196,1.1,93.994,4.86,5191.0
3197,3197,1.1,93.994,4.86,5191.0
3198,3198,1.1,93.994,4.86,5191.0
3199,3199,1.1,93.994,4.86,5191.0
3200,3200,1.1,93.994,4.86,5191.0
3201,3201,1.1,93.994,4.86,5191.0
3202,3202,1.1,93.994,4.86,5191.0
3203,3203,1.1,93.994,4.86,5191.0
3204,3204,1.1,93.994,4.86,5191.0
3205,3205,1.1,93.994,4.86,5191.0
3206,3206,1.1,93.994,4.86,5191.0
3207,3207,1.1,93.994,4.86,5191.0
3208,3208,1.1,93.994,4.86,5191.0
3209,3209,1.1,93.994,4.86,5191.0
3210,3210,1.1,93.994,4.86,5191.0
3211,3211,1.1,93.994,4.86,5191.0
3212,3212,1.1,93.994,4.86,5191.0
3213,3213,1.1,93.994,4.86,5191.0
3214,3214,1.1,93.994,4.86,5191.0
3215,3215,1.1,93.994,4.86,5191.0
3216,3216,1.1,93.994,4.86,5191.0
3217,3217,1.1,93.994,4.86,5191.0
3218,3218,1.1,93.994,4.86,5191.0
3219,3219,1.1,93.994,4.86,5191.0
3220,3220,1.1,93.994,4.86,5191.0
3221,3221,1.1,93.994,4.86,5191.0
3222,3222,1.1,93.994,4.86,5191.0
3223,3223,1.1,93.994,4.86,5191.0
3224,3224,1.1,93.994,4.86,5191.0
3225,3225,1.1,93.994,4.86,5191.0
3226,3226,1.1,93.994,4.86,5191.0
3227,3227,1.1,93.994,4.86,5191.0
3228,3228,1.1,93.994,4.86,5191.0
3229,3229,1.1,93.994,4.86,5191.0
3230,3230,1.1,93.994,4.86,5191.0
3231,3231,1.1,93.994,4.86,5191.0
3232,3232,1.1,93.994,4.86,5191.0
3233,3233,1.1,93.994,4.86,5191.0
3234,3234,1.1,93.994,4.86,5191.0
3235,3235,1.1,93.994,4.86,5191.0
3236,3236,1.1,93.994,4.86,5191.0
3237,3237,1.1,93.994,4.86,5191.0
3238,3238,1.1,93.994,4.86,5191.0
3239,3239,1.1,93.994,4.86,5191.0
3240,3240,1.1,93.994,4.86,5191.0
3241,3241,1.1,93.994,4.86,5191.0
3242,3242,1.1,93.994,4.86,5191.0
3243,3243,1.1,93.994,4.86,5191.0
3244,3244,1.1,93.994,4.86,5191.0
3245,3245,1.1,93.994,4.86,5191.0
3246,3246,1.1,93.994,4.86,5191.0
3247,3247,1.1,93.994,4.86,5191.0
3248,3248,1.1,93.994,4.86,5191.0
3249,3249,1.1,93.994,4.86,5191.0
3250,3250,1.1,93.994,4.86,5191.0
3251,3251,1.1,93.994,4.86,5191.0
3252,3252,1.1,93.994,4.86,5191.0
3253,3253,1.1,93.994,4.86,5191.0
3254,3254,1.1,93.994,4.86,5191.0
3255,3255,1.1,93.994,4.86,5191.0
3256,3256,1.1,93.994,4.86,5191.0
3257,3257,1.1,93.994,4.86,5191.0
3258,3258,1.1,93.994,4.86,5191.0
3259,3259,1.1,93.994,4.86,5191.0
3260,3260,1.1,93.994,4.86,5191.0
3261,3261,1.1,93.994,4.86,5191.0
3262,3262,1.1,93.994,4.86,5191.0
3263,3263,1.1,93.994,4.86,5191.0
3264,3264,1.1,93.994,4.86,5191.0
3265,3265,1.1,93.994,4.86,5191.0
3266,3266,1.1,93.994,4.86,5191.0
3267,3267,1.1,93.994,4.86,5191.0
3268,3268,1.1,93.994,4.86,5191.0
3269,3269,1.1,93.994,4.86,5191.0
3270,3270,1.1,93.994,4.86,5191.0
3271,3271,1.1,93.994,4.86,5191.0
3272,3272,1.1,93.994,4.86,5191.0
3273,3273,1.1,93.994,4.86,5191.0
3274,3274,1.1,93.994,4.86,5191.0
3275,3275,1.1,93.994,4.86,5191.0
3276,3276,1.1,93.994,4.86,5191.0
3277,3277,1.1,93.994,4.86,5191.0
3278,3278,1.1,93.994,4.86,5191.0
3279,3279,1.1,93.994,4.86,5191.0
3280,3280,1.1,93.994,4.86,5191.0
3281,3281,1.1,93.994,4.86,5191.0
3282,3282,1.1,93.994,4.86,5191.0
3283,3283,1.1,93.994,4.86,5191.0
3284,3284,1.1,93.994,4.86,5191.0
3285,3285,1.1,93.994,4.86,5191.0
3286,3286,1.1,93.994,4.86,5191.0
3287,3287,1.1,93.994,4.86,5191.0
3288,3288,1.1,93.994,4.86,5191.0
3289,3289,1.1,93.994,4.86,5191.0
3290,3290,1.1,93.994,4.86,5191.0
3291,3291,1.1,93.994,4.86,5191.0
3292,3292,1.1,93.994,4.86,5191.0
3293,3293,1.1,93.994,4.86,5191.0
3294,3294,1.1,93.994,4.86,5191.0
3295,3295,1.1,93.994,4.86,5191.0
3296,3296,1.1,93.994,4.86,5191.0
3297,3297,1.1,93.994,4.86,5191.0
3298,3298,1.1,93.994,4.86,5191.0
3299,3299,1.1,93.994,4.86,5191.0
3300,3300,1.1,93.994,4.86,5191.0
3301,3301,1.1,93.994,4.86,5191.0
3302,3302,1.1,93.994,4.86,5191.0
3303,3303,1.1,93.994,4.86,5191.0
3304,3304,1.1,93.994,4.86,5191.0
3305,3305,1.1,93.994,4.86,5191.0
3306,3306,1.1,93.994,4.86,5191.0
3307,3307,1.1,93.994,4.86,5191.0
3308,3308,1.1,93.994,4.86,5191.0
3309,3309,1.1,93.994,4.86,5191.0
3310,3310,1.1,93.994,4.86,5191.0
3311,3311,1.1,93.994,4.86,5191.0
3312,3312,1.1,93.994,4.86,5191.0
3313,3313,1.1,93.994,4.86,5191.0
3314,3314,1.1,93.994,4.86,5191.0
3315,3315,1.1,93.994,4.86,5191.0
3316,3316,1.1,93.994,4.86,5191.0
3317,3317,1.1,93.994,4.86,5191.0
3318,3318,1.1,93.994,4.86,5191.0
3319,3319,1.1,93.994,4.86,5191.0
3320,3320,1.1,93.994,4.86,5191.0
3321,3321,1.1,93.994,4.86,5191.0
3322,3322,1.1,93.994,4.86,5191.0
3323,3323,1.1,93.994,4.86,5191.0
3324,3324,1.1,93.994,4.86,5191.0
3325,3325,1.1,93.994,4.86,5191.0
3326,3326,1.1,93.994,4.86,5191.0
3327,3327,1.1,93.994,4.86,5191.0
3328,3328,1.1,93.994,4.86,5191.0
3329,3329,1.1,93.994,4.86,5191.0
3330,3330,1.1,93.994,4.86,5191.0
3331,3331,1.1,93.994,4.86,5191.0
3332,3332,1.1,93.994,4.86,5191.0
3333,3333,1.1,93.994,4.86,5191.0
3334,3334,1.1,93.994,4.86,5191.0
3335,3335,1.1,93.994,4.86,5191.0
3336,3336,1.1,93.994,4.86,5191.0
3337,3337,1.1,93.994,4.86,5191.0
3338,3338,1.1,93.994,4.86,5191.0
3339,3339,1.1,93.994,4.86,5191.0
3340,3340,1.1,93.994,4.86,5191.0
3341,3341,1.1,93.994,4.86,5191.0
3342,3342,1.1,93.994,4.86,5191.0
3343,3343,1.1,93.994,4.86,5191.0
3344,3344,1.1,93.994,4.86,5191.0
3345,3345,1.1,93.994,4.86,5191.0
3346,3346,1.1,93.994,4.86,5191.0
3347,3347,1.1,93.994,4.86,5191.0
3348,3348,1.1,93.994,4.86,5191.0
3349,3349,1.1,93.994,4.86,5191.0
3350,3350,1.1,93.994,4.86,5191.0
3351,3351,1.1,93.994,4.86,5191.0
3352,3352,1.1,93.994,4.86,5191.0
3353,3353,1.1,93.994,4.86,5191.0
3354,3354,1.1,93.994,4.86,5191.0
3355,3355,1.1,93.994,4.86,5191.0
3356,3356,1.1,93.994,4.86,5191.0
3357,3357,1.1,93.994,4.86,5191.0
3358,3358,1.1,93.994,4.86,5191.0
3359,3359,1.1,93.994,4.86,5191.0
3360,3360,1.1,93.994,4.86,5191.0
3361,3361,1.1,93.994,4.86,5191.0
3362,3362,1.1,93.994,4.86,5191.0
3363,3363,1.1,93.994,4.86,5191.0
3364,3364,1.1,93.994,4.86,5191.0
3365,3365,1.1,93.994,4.86,5191.0
3366,3366,1.1,93.994,4.86,5191.0
3367,3367,1.1,93.994,4.86,5191.0
3368,3368,1.1,93.994,4.86,5191.0
3369,3369,1.1,93.994,4.86,5191.0
3370,3370,1.1,93.994,4.86,5191.0
3371,3371,1.1,93.994,4.86,5191.0
3372,3372,1.1,93.994,4.86,5191.0
3373,3373,1.1,93.994,4.86,5191.0
3374,3374,1.1,93.994,4.86,5191.0
3375,3375,1.1,93.994,4.86,5191.0
3376,3376,1.1,93.994,4.86,5191.0
3377,3377,1.1,93.994,4.86,5191.0
3378,3378,1.1,93.994,4.86,5191.0
3379,3379,1.1,93.994,4.86,5191.0
3380,3380,1.1,93.994,4.86,5191.0
3381,3381,1.1,93.994,4.86,5191.0
3382,3382,1.1,93.994,4.86,5191.0
3383,3383,1.1,93.994,4.86,5191.0
3384,3384,1.1,93.994,4.86,5191.0
3385,3385,1.1,93.994,4.86,5191.0
3386,3386,1.1,93.994,4.86,5191.0
3387,3387,1.1,93.994,4.86,5191.0
3388,3388,1.1,93.994,4.86,5191.0
3389,3389,1.1,93.994,4.86,5191.0
3390,3390,1.1,93.994,4.86,5191.0
3391,3391,1.1,93.994,4.86,5191.0
3392,3392,1.1,93.994,4.86,5191.0
3393,3393,1.1,93.994,4.86,5191.0
3394,3394,1.1,93.994,4.86,5191.0
3395,3395,1.1,93.994,4.86,5191.0
3396,3396,1.1,93.994,4.86,5191.0
3397,3397,1.1,93.994,4.86,5191.0
3398,3398,1.1,93.994,4.86,5191.0
3399,3399,1.1,93.994,4.86,5191.0
3400,3400,1.1,93.994,4.86,5191.0
3401,3401,1.1,93.994,4.86,5191.0
3402,3402,1.1,93.994,4.86,5191.0
3403,3403,1.1,93.994,4.86,5191.0
3404,3404,1.1,93.994,4.86,5191.0
3405,3405,1.1,93.994,4.86,5191.0
3406,3406,1.1,93.994,4.86,5191.0
3407,3407,1.1,93.994,4.86,5191.0
3408,3408,1.1,93.994,4.86,5191.0
3409,3409,1.1,93.994,4.86,5191.0
3410,3410,1.1,93.994,4.86,5191.0
3411,3411,1.1,93.994,4.86,5191.0
3412,3412,1.1,93.994,4.86,5191.0
3413,3413,1.1,93.994,4.86,5191.0
3414,3414,1.1,93.994,4.86,5191.0
3415,3415,1.1,93.994,4.86,5191.0
3416,3416,1.1,93.994,4.86,5191.0
3417,3417,1.1,93.994,4.86,5191.0
3418,3418,1.1,93.994,4.86,5191.0
3419,3419,1.1,93.994,4.86,5191.0
3420,3420,1.1,93.994,4.86,5191.0
3421,3421,1.1,93.994,4.86,5191.0
3422,3422,1.1,93.994,4.86,5191.0
3423,3423,1.1,93.994,4.86,5191.0
3424,3424,1.1,93.994,4.86,5191.0
3425,3425,1.1,93.994,4.86,5191.0
3426,3426,1.1,93.994,4.86,5191.0
3427,3427,1.1,93.994,4.86,5191.0
3428,3428,1.1,93.994,4.86,5191.0
3429,3429,1.1,93.994,4.86,5191.0
3430,3430,1.1,93.994,4.86,5191.0
3431,3431,1.1,93.994,4.86,5191.0
3432,3432,1.1,93.994,4.86,5191.0
3433,3433,1.1,93.994,4.86,5191.0
3434,3434,1.1,93.994,4.86,5191.0
3435,3435,1.1,93.994,4.86,5191.0
3436,3436,1.1,93.994,4.86,5191.0
3437,3437,1.1,93.994,4.86,5191.0
3438,3438,1.1,93.994,4.86,5191.0
3439,3439,1.1,93.994,4.86,5191.0
3440,3440,1.1,93.994,4.86,5191.0
3441,3441,1.1,93.994,4.86,5191.0
3442,3442,1.1,93.994,4.86,5191.0
3443,3443,1.1,93.994,4.86,5191.0
3444,3444,1.1,93.994,4.86,5191.0
3445,3445,1.1,93.994,4.86,5191.0
3446,3446,1.1,93.994,4.86,5191.0
3447,3447,1.1,93.994,4.86,5191.0
3448,3448,1.1,93.994,4.86,5191.0
3449,3449,1.1,93.994,4.86,5191.0
3450,3450,1.1,93.994,4.86,5191.0
3451,3451,1.1,93.994,4.86,5191.0
3452,3452,1.1,93.994,4.86,5191.0
3453,3453,1.1,93.994,4.86,5191.0
3454,3454,1.1,93.994,4.86,5191.0
3455,3455,1.1,93.994,4.86,5191.0
3456,3456,1.1,93.994,4.86,5191.0
3457,3457,1.1,93.994,4.86,5191.0
3458,3458,1.1,93.994,4.86,5191.0
3459,3459,1.1,93.994,4.86,5191.0
3460,3460,1.1,93.994,4.86,5191.0
3461,3461,1.1,93.994,4.86,5191.0
3462,3462,1.1,93.994,4.86,5191.0
3463,3463,1.1,93.994,4.86,5191.0
3464,3464,1.1,93.994,4.86,5191.0
3465,3465,1.1,93.994,4.86,5191.0
3466,3466,1.1,93.994,4.86,5191.0
3467,3467,1.1,93.994,4.86,5191.0
3468,3468,1.1,93.994,4.86,5191.0
3469,3469,1.1,93.994,4.86,5191.0
3470,3470,1.1,93.994,4.86,5191.0
3471,3471,1.1,93.994,4.86,5191.0
3472,3472,1.1,93.994,4.86,5191.0
3473,3473,1.1,93.994,4.86,5191.0
3474,3474,1.1,93.994,4.86,5191.0
3475,3475,1.1,93.994,4.86,5191.0
3476,3476,1.1,93.994,4.86,5191.0
3477,3477,1.1,93.994,4.86,5191.0
3478,3478,1.1,93.994,4.86,5191.0
3479,3479,1.1,93.994,4.86,5191.0
3480,3480,1.1,93.994,4.86,5191.0
3481,3481,1.1,93.994,4.86,5191.0
3482,3482,1.1,93.994,4.86,5191.0
3483,3483,1.1,93.994,4.86,5191.0
3484,3484,1.1,93.994,4.86,5191.0
3485,3485,1.1,93.994,4.86,5191.0
3486,3486,1.1,93.994,4.86,5191.0
3487,3487,1.1,93.994,4.86,5191.0
3488,3488,1.1,93.994,4.86,5191.0
3489,3489,1.1,93.994,4.86,5191.0
3490,3490,1.1,93.994,4.86,5191.0
3491,3491,1.1,93.994,4.86,5191.0
3492,3492,1.1,93.994,4.86,5191.0
3493,3493,1.1,93.994,4.86,5191.0
3494,3494,1.1,93.994,4.86,5191.0
3495,3495,1.1,93.994,4.86,5191.0
3496,3496,1.1,93.994,4.86,5191.0
3497,3497,1.1,93.994,4.86,5191.0
3498,3498,1.1,93.994,4.86,5191.0
3499,3499,1.1,93.994,4.86,5191.0
3500,3500,1.1,93.994,4.86,5191.0
3501,3501,1.1,93.994,4.86,5191.0
3502,3502,1.1,93.994,4.86,5191.0
3503,3503,1.1,93.994,4.86,5191.0
3504,3504,1.1,93.994,4.86,5191.0
3505,3505,1.1,93.994,4.86,5191.0
3506,3506,1.1,93.994,4.86,5191.0
3507,3507,1.1,93.994,4.86,5191.0
3508,3508,1.1,93.994,4.86,5191.0
3509,3509,1.1,93.994,4.86,5191.0
3510,3510,1.1,93.994,4.86,5191.0
3511,3511,1.1,93.994,4.86,5191.0
3512,3512,1.1,93.994,4.86,5191.0
3513,3513,1.1,93.994,4.86,5191.0
3514,3514,1.1,93.994,4.86,5191.0
3515,3515,1.1,93.994,4.86,5191.0
3516,3516,1.1,93.994,4.86,5191.0
3517,3517,1.1,93.994,4.86,5191.0
3518,3518,1.1,93.994,4.86,5191.0
3519,3519,1.1,93.994,4.86,5191.0
3520,3520,1.1,93.994,4.86,5191.0
3521,3521,1.1,93.994,4.86,5191.0
3522,3522,1.1,93.994,4.859,5191.0
3523,3523,1.1,93.994,4.859,5191.0
3524,3524,1.1,93.994,4.859,5191.0
3525,3525,1.1,93.994,4.859,5191.0
3526,3526,1.1,93.994,4.859,5191.0
3527,3527,1.1,93.994,4.859,5191.0
3528,3528,1.1,93.994,4.859,5191.0
3529,3529,1.1,93.994,4.859,5191.0
3530,3530,1.1,93.994,4.859,5191.0
3531,3531,1.1,93.994,4.859,5191.0
3532,3532,1.1,93.994,4.859,5191.0
3533,3533,1.1,93.994,4.859,5191.0
3534,3534,1.1,93.994,4.859,5191.0
3535,3535,1.1,93.994,4.859,5191.0
3536,3536,1.1,93.994,4.859,5191.0
3537,3537,1.1,93.994,4.859,5191.0
3538,3538,1.1,93.994,4.859,5191.0
3539,3539,1.1,93.994,4.859,5191.0
3540,3540,1.1,93.994,4.859,5191.0
3541,3541,1.1,93.994,4.859,5191.0
3542,3542,1.1,93.994,4.859,5191.0
3543,3543,1.1,93.994,4.859,5191.0
3544,3544,1.1,93.994,4.859,5191.0
3545,3545,1.1,93.994,4.859,5191.0
3546,3546,1.1,93.994,4.859,5191.0
3547,3547,1.1,93.994,4.859,5191.0
3548,3548,1.1,93.994,4.859,5191.0
